Seed,MAE,Param
221,-0.3971158793932066,"{'hidden_layer_size_0': 71, 'hidden_layer_size_1': 5, 'hidden_layer_size_2': 27}"
222,-0.4078213096727842,"{'hidden_layer_size_0': 22, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 11}"
223,-0.18196065806472073,"{'hidden_layer_size_0': 35, 'hidden_layer_size_1': 15, 'hidden_layer_size_2': 21}"
224,-0.28816321863234473,"{'hidden_layer_size_0': 81, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 4}"
225,-0.16484371587798707,"{'hidden_layer_size_0': 86, 'hidden_layer_size_1': 67, 'hidden_layer_size_2': 12}"
226,-0.410677797452375,"{'hidden_layer_size_0': 93, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 100}"
227,-0.37774175628022233,"{'hidden_layer_size_0': 88, 'hidden_layer_size_1': 50, 'hidden_layer_size_2': 81}"
228,-0.39620497628376383,"{'hidden_layer_size_0': 93, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 15}"
229,-0.2590938432404326,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 48}"
230,-0.2671052929794012,"{'hidden_layer_size_0': 23, 'hidden_layer_size_1': 69, 'hidden_layer_size_2': 81}"
231,-0.2919634565273045,"{'hidden_layer_size_0': 67, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 7}"
232,-0.39299743467066617,"{'hidden_layer_size_0': 30, 'hidden_layer_size_1': 53, 'hidden_layer_size_2': 43}"
233,-0.3319409381029901,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 39, 'hidden_layer_size_2': 77}"
234,-0.10856251911107284,"{'hidden_layer_size_0': 44, 'hidden_layer_size_1': 42, 'hidden_layer_size_2': 36}"
235,-0.3893358026815693,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 44}"
236,-0.33656866162487087,"{'hidden_layer_size_0': 81, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 31}"
237,-0.35990231251360205,"{'hidden_layer_size_0': 11, 'hidden_layer_size_1': 31, 'hidden_layer_size_2': 36}"
238,-0.27051968128497406,"{'hidden_layer_size_0': 19, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 67}"
239,-0.28633084272210185,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 91, 'hidden_layer_size_2': 32}"
240,-0.340771055058541,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 40, 'hidden_layer_size_2': 49}"
241,-0.30137857266698564,"{'hidden_layer_size_0': 68, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 22}"
242,-0.3868217027132538,"{'hidden_layer_size_0': 33, 'hidden_layer_size_1': 71, 'hidden_layer_size_2': 85}"
243,-0.3689396609997364,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 69, 'hidden_layer_size_2': 58}"
244,-0.24625014541775014,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 33, 'hidden_layer_size_2': 26}"
245,-0.42211130568387933,"{'hidden_layer_size_0': 41, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 28}"
246,-0.2689058918247379,"{'hidden_layer_size_0': 36, 'hidden_layer_size_1': 91, 'hidden_layer_size_2': 31}"
247,-0.22377544843181818,"{'hidden_layer_size_0': 41, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 30}"
248,-0.367549076794785,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 20, 'hidden_layer_size_2': 47}"
249,-0.48354092852672714,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 95, 'hidden_layer_size_2': 67}"
250,-0.26402098966596055,"{'hidden_layer_size_0': 47, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 24}"
251,-0.33096010371880946,"{'hidden_layer_size_0': 33, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 13}"
252,-0.37477951913504604,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 2, 'hidden_layer_size_2': 74}"
253,-0.30386036464775135,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 65}"
254,-0.5069704208752073,"{'hidden_layer_size_0': 94, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 77}"
255,-0.33041800353310447,"{'hidden_layer_size_0': 79, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 28}"
256,-0.3124186771510503,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 19, 'hidden_layer_size_2': 25}"
257,-0.3617464130460778,"{'hidden_layer_size_0': 57, 'hidden_layer_size_1': 78, 'hidden_layer_size_2': 74}"
258,-0.22626583593161742,"{'hidden_layer_size_0': 49, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 58}"
259,-0.4264243767194652,"{'hidden_layer_size_0': 6, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 40}"
260,-0.3361256590937246,"{'hidden_layer_size_0': 95, 'hidden_layer_size_1': 79, 'hidden_layer_size_2': 64}"
261,-0.2901101116639022,"{'hidden_layer_size_0': 67, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 16}"
262,-0.3299508179112882,"{'hidden_layer_size_0': 72, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 21}"
263,-0.3484732082712888,"{'hidden_layer_size_0': 66, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 13}"
264,-0.309549075578021,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 98}"
265,-0.2730586618995535,"{'hidden_layer_size_0': 44, 'hidden_layer_size_1': 2, 'hidden_layer_size_2': 82}"
266,-0.35405221763392225,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 18, 'hidden_layer_size_2': 20}"
267,-0.33514374052802787,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 5, 'hidden_layer_size_2': 28}"
268,-0.43143522394261136,"{'hidden_layer_size_0': 77, 'hidden_layer_size_1': 74, 'hidden_layer_size_2': 56}"
269,-0.37356933182265095,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 56}"
270,-0.2987796411118554,"{'hidden_layer_size_0': 45, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 19}"
271,-0.3400968352835023,"{'hidden_layer_size_0': 31, 'hidden_layer_size_1': 53, 'hidden_layer_size_2': 23}"
272,-0.24706963869320708,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 6, 'hidden_layer_size_2': 99}"
273,-0.2990152459793871,"{'hidden_layer_size_0': 84, 'hidden_layer_size_1': 80, 'hidden_layer_size_2': 99}"
274,-0.36264691244830793,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 92, 'hidden_layer_size_2': 2}"
275,-0.25851027449016073,"{'hidden_layer_size_0': 42, 'hidden_layer_size_1': 4, 'hidden_layer_size_2': 73}"
276,-0.31409589167987284,"{'hidden_layer_size_0': 85, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 91}"
277,-0.35218984741623127,"{'hidden_layer_size_0': 54, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 54}"
278,-0.2996792221075183,"{'hidden_layer_size_0': 85, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 98}"
279,-0.2306767490679591,"{'hidden_layer_size_0': 77, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 82}"
280,-0.2461311554134613,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 8, 'hidden_layer_size_2': 16}"
281,-0.31573936684884396,"{'hidden_layer_size_0': 13, 'hidden_layer_size_1': 11, 'hidden_layer_size_2': 60}"
282,-0.3603669322545032,"{'hidden_layer_size_0': 67, 'hidden_layer_size_1': 74, 'hidden_layer_size_2': 12}"
283,-0.29465248057240223,"{'hidden_layer_size_0': 39, 'hidden_layer_size_1': 22, 'hidden_layer_size_2': 11}"
284,-0.22305105677311388,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 42, 'hidden_layer_size_2': 94}"
285,-0.3687895837568027,"{'hidden_layer_size_0': 83, 'hidden_layer_size_1': 45, 'hidden_layer_size_2': 68}"
286,-0.3129110627695594,"{'hidden_layer_size_0': 88, 'hidden_layer_size_1': 25, 'hidden_layer_size_2': 23}"
287,-0.45554336293000186,"{'hidden_layer_size_0': 98, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 45}"
288,-0.1652458596155687,"{'hidden_layer_size_0': 90, 'hidden_layer_size_1': 12, 'hidden_layer_size_2': 7}"
289,-0.35013952740635135,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 18}"
290,-0.43965586597661055,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 23}"
291,-0.4545383749742543,"{'hidden_layer_size_0': 64, 'hidden_layer_size_1': 80, 'hidden_layer_size_2': 58}"
292,-0.43690783877587513,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 21}"
293,-0.2864428805469247,"{'hidden_layer_size_0': 49, 'hidden_layer_size_1': 48, 'hidden_layer_size_2': 44}"
294,-0.27575313215917696,"{'hidden_layer_size_0': 50, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 53}"
295,-0.37310218397726413,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 6}"
296,-0.40843045847249426,"{'hidden_layer_size_0': 87, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 64}"
297,-0.22476719472797768,"{'hidden_layer_size_0': 37, 'hidden_layer_size_1': 8, 'hidden_layer_size_2': 17}"
298,-0.36377771201136655,"{'hidden_layer_size_0': 29, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 20}"
299,-0.400848311081876,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 24, 'hidden_layer_size_2': 79}"
300,-0.3682623055198976,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 72, 'hidden_layer_size_2': 53}"
301,-0.3488562693011332,"{'hidden_layer_size_0': 35, 'hidden_layer_size_1': 16, 'hidden_layer_size_2': 14}"
302,-0.2784867022640751,"{'hidden_layer_size_0': 18, 'hidden_layer_size_1': 6, 'hidden_layer_size_2': 43}"
303,-0.357519298049796,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 57}"
304,-0.3157170315642325,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 18}"
305,-0.23478616143567177,"{'hidden_layer_size_0': 21, 'hidden_layer_size_1': 12, 'hidden_layer_size_2': 23}"
306,-0.3181402174238773,"{'hidden_layer_size_0': 21, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 71}"
307,-0.29396820274367863,"{'hidden_layer_size_0': 52, 'hidden_layer_size_1': 90, 'hidden_layer_size_2': 14}"
308,-0.38751437701992797,"{'hidden_layer_size_0': 8, 'hidden_layer_size_1': 36, 'hidden_layer_size_2': 24}"
309,-0.24282211372385532,"{'hidden_layer_size_0': 39, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 21}"
310,-0.1852586151961122,"{'hidden_layer_size_0': 16, 'hidden_layer_size_1': 3, 'hidden_layer_size_2': 68}"
311,-0.20434030995140873,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 58}"
312,-0.33968663713055136,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 76}"
313,-0.393829529238235,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 86, 'hidden_layer_size_2': 27}"
314,-0.27049220463770474,"{'hidden_layer_size_0': 55, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 88}"
315,-0.45107921605301904,"{'hidden_layer_size_0': 64, 'hidden_layer_size_1': 92, 'hidden_layer_size_2': 67}"
316,-0.4603271031151843,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 11, 'hidden_layer_size_2': 23}"
317,-0.16002648250508367,"{'hidden_layer_size_0': 28, 'hidden_layer_size_1': 69, 'hidden_layer_size_2': 28}"
318,-0.07400035774386338,"{'hidden_layer_size_0': 54, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 52}"
319,-0.31959210224254697,"{'hidden_layer_size_0': 55, 'hidden_layer_size_1': 80, 'hidden_layer_size_2': 77}"
320,-0.3224515764354432,"{'hidden_layer_size_0': 83, 'hidden_layer_size_1': 57, 'hidden_layer_size_2': 81}"
321,-0.4217519051708285,"{'hidden_layer_size_0': 64, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 17}"
322,-0.1408609691058963,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 12}"
323,-0.4095694581284577,"{'hidden_layer_size_0': 35, 'hidden_layer_size_1': 98, 'hidden_layer_size_2': 31}"
324,-0.30345224203844456,"{'hidden_layer_size_0': 30, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 88}"
325,-0.4044388175567485,"{'hidden_layer_size_0': 41, 'hidden_layer_size_1': 31, 'hidden_layer_size_2': 43}"
326,-0.36153598168552503,"{'hidden_layer_size_0': 63, 'hidden_layer_size_1': 52, 'hidden_layer_size_2': 5}"
327,-0.34056741662686796,"{'hidden_layer_size_0': 76, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 81}"
328,-0.31028534365382265,"{'hidden_layer_size_0': 98, 'hidden_layer_size_1': 70, 'hidden_layer_size_2': 15}"
329,-0.4358638119131828,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 39, 'hidden_layer_size_2': 73}"
330,-0.2825127342568353,"{'hidden_layer_size_0': 5, 'hidden_layer_size_1': 99, 'hidden_layer_size_2': 8}"
331,-0.3652102296064058,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 95, 'hidden_layer_size_2': 4}"
332,-0.3131904747707156,"{'hidden_layer_size_0': 49, 'hidden_layer_size_1': 82, 'hidden_layer_size_2': 67}"
333,-0.19302410404755233,"{'hidden_layer_size_0': 24, 'hidden_layer_size_1': 12, 'hidden_layer_size_2': 60}"
334,-0.24289617255397422,"{'hidden_layer_size_0': 85, 'hidden_layer_size_1': 57, 'hidden_layer_size_2': 63}"
335,-0.3335999264124214,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 2}"
336,-0.2550640475105712,"{'hidden_layer_size_0': 57, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 39}"
337,-0.4195030422783489,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 71, 'hidden_layer_size_2': 88}"
338,-0.3945122033492663,"{'hidden_layer_size_0': 81, 'hidden_layer_size_1': 50, 'hidden_layer_size_2': 11}"
339,-0.34121469782685976,"{'hidden_layer_size_0': 23, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 20}"
340,-0.3833587583788116,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 83, 'hidden_layer_size_2': 88}"
341,-0.2862281820015491,"{'hidden_layer_size_0': 25, 'hidden_layer_size_1': 21, 'hidden_layer_size_2': 33}"
342,-0.32438724304122657,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 29, 'hidden_layer_size_2': 43}"
343,-0.3435352638127268,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 21}"
344,-0.26082473316672705,"{'hidden_layer_size_0': 36, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 29}"
345,-0.3510837714836047,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 15}"
346,-0.3890611895559958,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 19, 'hidden_layer_size_2': 8}"
347,-0.21641635568095352,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 4, 'hidden_layer_size_2': 10}"
348,-0.36535707886200064,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 23, 'hidden_layer_size_2': 27}"
349,-0.43671069256113826,"{'hidden_layer_size_0': 68, 'hidden_layer_size_1': 97, 'hidden_layer_size_2': 43}"
350,-0.44620020499686786,"{'hidden_layer_size_0': 90, 'hidden_layer_size_1': 75, 'hidden_layer_size_2': 28}"
351,-0.1886929012341204,"{'hidden_layer_size_0': 47, 'hidden_layer_size_1': 8, 'hidden_layer_size_2': 21}"
352,-0.342349861397652,"{'hidden_layer_size_0': 63, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 10}"
353,-0.3336300063485824,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 29}"
354,-0.3685805613291705,"{'hidden_layer_size_0': 17, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 19}"
355,-0.3729268119449999,"{'hidden_layer_size_0': 68, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 28}"
356,-0.4088329826329675,"{'hidden_layer_size_0': 92, 'hidden_layer_size_1': 85, 'hidden_layer_size_2': 95}"
357,-0.4195042377158521,"{'hidden_layer_size_0': 69, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 34}"
358,-0.38894862786033535,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 82, 'hidden_layer_size_2': 47}"
359,-0.4769161089857523,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 51, 'hidden_layer_size_2': 45}"
360,-0.34437312752198423,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 12, 'hidden_layer_size_2': 10}"
361,-0.2529848045285793,"{'hidden_layer_size_0': 39, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 53}"
362,-0.338249708990939,"{'hidden_layer_size_0': 49, 'hidden_layer_size_1': 8, 'hidden_layer_size_2': 9}"
363,-0.32070382279073084,"{'hidden_layer_size_0': 38, 'hidden_layer_size_1': 12, 'hidden_layer_size_2': 15}"
364,-0.3009787104470826,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 75}"
365,-0.23208895361169124,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 5}"
366,-0.4494725426409779,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 57}"
367,-0.3242160346805718,"{'hidden_layer_size_0': 69, 'hidden_layer_size_1': 33, 'hidden_layer_size_2': 89}"
368,-0.2990931793137026,"{'hidden_layer_size_0': 6, 'hidden_layer_size_1': 36, 'hidden_layer_size_2': 94}"
369,-0.28031529927397814,"{'hidden_layer_size_0': 53, 'hidden_layer_size_1': 70, 'hidden_layer_size_2': 7}"
370,-0.3060554048828197,"{'hidden_layer_size_0': 25, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 6}"
371,-0.2358679668822996,"{'hidden_layer_size_0': 5, 'hidden_layer_size_1': 34, 'hidden_layer_size_2': 73}"
372,-0.22601320949033188,"{'hidden_layer_size_0': 91, 'hidden_layer_size_1': 59, 'hidden_layer_size_2': 79}"
373,-0.3795090128408658,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 41}"
374,-0.37978679274309946,"{'hidden_layer_size_0': 12, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 70}"
375,-0.3857269647972258,"{'hidden_layer_size_0': 60, 'hidden_layer_size_1': 33, 'hidden_layer_size_2': 86}"
376,-0.4632110402277768,"{'hidden_layer_size_0': 30, 'hidden_layer_size_1': 26, 'hidden_layer_size_2': 52}"
377,-0.27837867411839134,"{'hidden_layer_size_0': 58, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 38}"
378,-0.287485209160006,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 100}"
379,-0.3585468175878259,"{'hidden_layer_size_0': 54, 'hidden_layer_size_1': 8, 'hidden_layer_size_2': 33}"
380,-0.37284030676089663,"{'hidden_layer_size_0': 95, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 91}"
381,-0.3934582613797166,"{'hidden_layer_size_0': 38, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 41}"
382,-0.27604401713536497,"{'hidden_layer_size_0': 40, 'hidden_layer_size_1': 22, 'hidden_layer_size_2': 60}"
383,-0.35311198234817165,"{'hidden_layer_size_0': 74, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 83}"
384,-0.3933099797219216,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 22, 'hidden_layer_size_2': 29}"
385,-0.4622222674114551,"{'hidden_layer_size_0': 84, 'hidden_layer_size_1': 91, 'hidden_layer_size_2': 98}"
386,-0.21321248537161208,"{'hidden_layer_size_0': 24, 'hidden_layer_size_1': 45, 'hidden_layer_size_2': 3}"
387,-0.4143041871796749,"{'hidden_layer_size_0': 45, 'hidden_layer_size_1': 4, 'hidden_layer_size_2': 74}"
388,-0.2903986887370348,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 53, 'hidden_layer_size_2': 39}"
389,-0.28643083629379273,"{'hidden_layer_size_0': 38, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 29}"
390,-0.42905050899091934,"{'hidden_layer_size_0': 73, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 2}"
391,-0.36813758641517336,"{'hidden_layer_size_0': 58, 'hidden_layer_size_1': 70, 'hidden_layer_size_2': 87}"
392,-0.31813128261767865,"{'hidden_layer_size_0': 46, 'hidden_layer_size_1': 95, 'hidden_layer_size_2': 32}"
393,-0.42937763508350313,"{'hidden_layer_size_0': 98, 'hidden_layer_size_1': 28, 'hidden_layer_size_2': 89}"
394,-0.3114919828844187,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 14}"
395,-0.3369566621027884,"{'hidden_layer_size_0': 39, 'hidden_layer_size_1': 59, 'hidden_layer_size_2': 80}"
396,-0.36736801761154747,"{'hidden_layer_size_0': 92, 'hidden_layer_size_1': 52, 'hidden_layer_size_2': 28}"
397,-0.36135327986724697,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 62, 'hidden_layer_size_2': 56}"
398,-0.23193687961315623,"{'hidden_layer_size_0': 72, 'hidden_layer_size_1': 7, 'hidden_layer_size_2': 9}"
399,-0.3593409296056215,"{'hidden_layer_size_0': 57, 'hidden_layer_size_1': 15, 'hidden_layer_size_2': 13}"
400,-0.37279602554086166,"{'hidden_layer_size_0': 79, 'hidden_layer_size_1': 94, 'hidden_layer_size_2': 54}"
401,-0.39276923820891896,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 90, 'hidden_layer_size_2': 39}"
402,-0.3349366106058107,"{'hidden_layer_size_0': 61, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 30}"
403,-0.29198079699704316,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 36, 'hidden_layer_size_2': 36}"
404,-0.4000504585495026,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 51, 'hidden_layer_size_2': 95}"
405,-0.31732160487289585,"{'hidden_layer_size_0': 31, 'hidden_layer_size_1': 64, 'hidden_layer_size_2': 4}"
406,-0.29979877409898903,"{'hidden_layer_size_0': 52, 'hidden_layer_size_1': 68, 'hidden_layer_size_2': 46}"
407,-0.24582070309862247,"{'hidden_layer_size_0': 81, 'hidden_layer_size_1': 45, 'hidden_layer_size_2': 66}"
408,-0.4240204641921471,"{'hidden_layer_size_0': 89, 'hidden_layer_size_1': 42, 'hidden_layer_size_2': 51}"
409,-0.38793777555152187,"{'hidden_layer_size_0': 64, 'hidden_layer_size_1': 48, 'hidden_layer_size_2': 98}"
410,-0.3235887501072551,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 6, 'hidden_layer_size_2': 100}"
411,-0.35196577679862817,"{'hidden_layer_size_0': 14, 'hidden_layer_size_1': 28, 'hidden_layer_size_2': 65}"
412,-0.4790793308715091,"{'hidden_layer_size_0': 100, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 29}"
413,-0.4544464220849175,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 99}"
414,-0.20554877706904162,"{'hidden_layer_size_0': 69, 'hidden_layer_size_1': 49, 'hidden_layer_size_2': 14}"
415,-0.4572727568591066,"{'hidden_layer_size_0': 59, 'hidden_layer_size_1': 35, 'hidden_layer_size_2': 2}"
416,-0.3766996639734336,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 64, 'hidden_layer_size_2': 64}"
417,-0.44918688085501257,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 77, 'hidden_layer_size_2': 88}"
418,-0.4368019739831305,"{'hidden_layer_size_0': 70, 'hidden_layer_size_1': 18, 'hidden_layer_size_2': 81}"
419,-0.261503579948979,"{'hidden_layer_size_0': 60, 'hidden_layer_size_1': 29, 'hidden_layer_size_2': 36}"
420,-0.3405268669059377,"{'hidden_layer_size_0': 87, 'hidden_layer_size_1': 50, 'hidden_layer_size_2': 69}"
421,-0.3432232514023217,"{'hidden_layer_size_0': 63, 'hidden_layer_size_1': 23, 'hidden_layer_size_2': 76}"
422,-0.3381949207736641,"{'hidden_layer_size_0': 93, 'hidden_layer_size_1': 37, 'hidden_layer_size_2': 75}"
423,-0.3311959549991216,"{'hidden_layer_size_0': 27, 'hidden_layer_size_1': 45, 'hidden_layer_size_2': 32}"
424,-0.4410358859388559,"{'hidden_layer_size_0': 68, 'hidden_layer_size_1': 46, 'hidden_layer_size_2': 66}"
425,-0.3529532889380522,"{'hidden_layer_size_0': 81, 'hidden_layer_size_1': 11, 'hidden_layer_size_2': 31}"
426,-0.4739749353191469,"{'hidden_layer_size_0': 46, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 54}"
427,-0.23499945013412404,"{'hidden_layer_size_0': 46, 'hidden_layer_size_1': 70, 'hidden_layer_size_2': 81}"
428,-0.3732097238653811,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 59}"
429,-0.38094149733493954,"{'hidden_layer_size_0': 99, 'hidden_layer_size_1': 5, 'hidden_layer_size_2': 25}"
430,-0.32507796967423586,"{'hidden_layer_size_0': 94, 'hidden_layer_size_1': 66, 'hidden_layer_size_2': 96}"
431,-0.22444234317698197,"{'hidden_layer_size_0': 19, 'hidden_layer_size_1': 34, 'hidden_layer_size_2': 16}"
432,-0.2854478022543049,"{'hidden_layer_size_0': 80, 'hidden_layer_size_1': 61, 'hidden_layer_size_2': 100}"
433,-0.3228996709458426,"{'hidden_layer_size_0': 14, 'hidden_layer_size_1': 30, 'hidden_layer_size_2': 86}"
434,-0.33790470684842877,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 60, 'hidden_layer_size_2': 89}"
435,-0.4756559118214366,"{'hidden_layer_size_0': 86, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 44}"
436,-0.3349571549790107,"{'hidden_layer_size_0': 34, 'hidden_layer_size_1': 14, 'hidden_layer_size_2': 7}"
437,-0.3409242519420075,"{'hidden_layer_size_0': 96, 'hidden_layer_size_1': 64, 'hidden_layer_size_2': 18}"
438,-0.2613902248847083,"{'hidden_layer_size_0': 66, 'hidden_layer_size_1': 39, 'hidden_layer_size_2': 74}"
439,-0.35781761277031576,"{'hidden_layer_size_0': 17, 'hidden_layer_size_1': 44, 'hidden_layer_size_2': 42}"
440,-0.18500917723224364,"{'hidden_layer_size_0': 23, 'hidden_layer_size_1': 10, 'hidden_layer_size_2': 51}"
441,-0.3325815044868067,"{'hidden_layer_size_0': 66, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 94}"
442,-0.4371245542515739,"{'hidden_layer_size_0': 43, 'hidden_layer_size_1': 9, 'hidden_layer_size_2': 45}"
