Seed,MAE,Param
449,-0.2095149388689309,"{'C': 504.67400513864186, 'epsilon': 0.006196884550380367, 'gamma': 0.030333840057154633}"
450,-0.4786353761235619,"{'C': 205.30337249022884, 'epsilon': 0.05080208943554607, 'gamma': 0.001648918380411126}"
451,-0.5097704756438542,"{'C': 892.6882307660836, 'epsilon': 0.0010603478308950339, 'gamma': 0.0005549234554172102}"
452,-0.5160545080836442,"{'C': 208.51877467704526, 'epsilon': 0.060665681821912724, 'gamma': 0.009330702176948107}"
453,-0.8091706473151092,"{'C': 944.3927559877357, 'epsilon': 0.0019320248408168067, 'gamma': 0.0013744155064104747}"
454,-0.6344051023230567,"{'C': 582.6694298290869, 'epsilon': 0.01778308443050914, 'gamma': 0.01590797834508104}"
455,-0.6680991109176497,"{'C': 390.40471679666916, 'epsilon': 0.008315865671638842, 'gamma': 0.007899783101745802}"
456,-0.33604840799142555,"{'C': 55.15118227661293, 'epsilon': 0.0022516850595322305, 'gamma': 0.004834676991228849}"
457,-0.7395659702056299,"{'C': 563.965268602547, 'epsilon': 0.04422068074466898, 'gamma': 0.001348248322854032}"
458,-0.5475564464440938,"{'C': 6.007047474407682, 'epsilon': 0.0016037666877890375, 'gamma': 0.007688963794649746}"
459,-0.6593747741403367,"{'C': 989.8443721666296, 'epsilon': 0.01649036460327619, 'gamma': 0.001153705778733049}"
460,-0.6134279248615135,"{'C': 75.51420570837605, 'epsilon': 0.047962540100093716, 'gamma': 0.00909043190279905}"
461,-0.6351692632839785,"{'C': 498.34683946639615, 'epsilon': 0.018911447333476362, 'gamma': 0.013137092742593821}"
462,-0.5297482063875967,"{'C': 16.897955674856444, 'epsilon': 0.026060960416175852, 'gamma': 0.01177301871585158}"
463,-0.6188300136905778,"{'C': 6.366986398832772, 'epsilon': 0.060426523644512224, 'gamma': 0.04149816578488275}"
464,-0.7873636167307891,"{'C': 936.7497743407424, 'epsilon': 0.0013934451971258878, 'gamma': 0.0006670105394327244}"
465,-0.710755213122737,"{'C': 15.151933211633217, 'epsilon': 0.011391345958883047, 'gamma': 0.0030112317301987644}"
466,-0.5212364815224065,"{'C': 684.7042883875984, 'epsilon': 0.003969437739679578, 'gamma': 0.0005021243127307218}"
467,-0.5547429695446943,"{'C': 957.915686378555, 'epsilon': 0.002277269795531196, 'gamma': 0.001345983208192247}"
468,-0.6224932997812156,"{'C': 385.66087988758045, 'epsilon': 0.0010984463127914198, 'gamma': 0.0014254397109148733}"
469,-0.624149918510239,"{'C': 236.08417412678006, 'epsilon': 0.009784536039085755, 'gamma': 0.0006468081780354462}"
470,-0.12193124916232578,"{'C': 38.62598416704087, 'epsilon': 0.038089437959618985, 'gamma': 0.14843952107468328}"
471,-0.4317081776501488,"{'C': 221.23565295180185, 'epsilon': 0.023323859441275484, 'gamma': 0.007671205610910451}"
472,-0.28844584397503037,"{'C': 39.27370894791352, 'epsilon': 0.0139937856265446, 'gamma': 0.015862536656926787}"
473,-0.7645357640365438,"{'C': 464.95896624690533, 'epsilon': 0.0033645227338168758, 'gamma': 0.0019053897087644045}"
474,-0.8130596708867026,"{'C': 461.2995967495018, 'epsilon': 0.08268117269504548, 'gamma': 0.00031927564475049593}"
475,-0.19344969658368882,"{'C': 245.09630970213027, 'epsilon': 0.0032063938674096733, 'gamma': 0.015598379671718102}"
476,-0.5086899521376895,"{'C': 345.0022540792372, 'epsilon': 0.004510810856678349, 'gamma': 0.04486061372570565}"
477,-0.8105290092858225,"{'C': 77.91800528206275, 'epsilon': 0.06594271911147274, 'gamma': 0.001545300181606408}"
478,-0.5075468583365148,"{'C': 36.008683851327696, 'epsilon': 0.09281453235871236, 'gamma': 0.012012902362630674}"
479,-0.6467827468662951,"{'C': 128.61278545412617, 'epsilon': 0.018560684900066054, 'gamma': 0.014695024049863326}"
480,-0.4597696206569557,"{'C': 132.26784233638415, 'epsilon': 0.00719934895202203, 'gamma': 0.008747683827140513}"
481,-0.4510645234036471,"{'C': 862.5106979172292, 'epsilon': 0.002126064471929113, 'gamma': 0.00011199440446928834}"
482,-0.4777354962721564,"{'C': 226.78506488224846, 'epsilon': 0.0038639722789087735, 'gamma': 0.0019980731065690786}"
483,-0.7187031709550875,"{'C': 53.569850191657984, 'epsilon': 0.08657620587472908, 'gamma': 0.002573651821608777}"
484,-0.5250251863919104,"{'C': 482.97544693112684, 'epsilon': 0.03353591632136515, 'gamma': 0.015107266937249937}"
485,-0.6452759491834954,"{'C': 781.289244585947, 'epsilon': 0.004419707873606847, 'gamma': 0.005036009445225929}"
486,-0.5707138291820633,"{'C': 146.81478608922058, 'epsilon': 0.08786697553512646, 'gamma': 0.0011410462951777693}"
487,-0.4092580171236657,"{'C': 8.78546628033816, 'epsilon': 0.008494048241081199, 'gamma': 0.05620840652268878}"
488,-0.876192419396628,"{'C': 950.0452732416129, 'epsilon': 0.005661625445713655, 'gamma': 0.0010499893431051618}"
489,-0.4792962908642726,"{'C': 285.00696716728385, 'epsilon': 0.056676033657979484, 'gamma': 0.004270882440893224}"
490,-0.6186650872151183,"{'C': 159.1120818641249, 'epsilon': 0.08068996019645383, 'gamma': 0.0021249256562103445}"
491,-0.5768305290856646,"{'C': 387.25067012309273, 'epsilon': 0.0043121422277065434, 'gamma': 0.007382397571327969}"
492,-0.5655577613679523,"{'C': 339.2333713382858, 'epsilon': 0.001553869651644984, 'gamma': 0.00789487344318708}"
493,-0.6594693777689051,"{'C': 3.825498771901406, 'epsilon': 0.0012427276237865952, 'gamma': 0.014212322928013043}"
494,-0.6303552915429753,"{'C': 711.9391964407455, 'epsilon': 0.024699219486293236, 'gamma': 0.03470094262077686}"
495,-0.5640664828741985,"{'C': 169.14105346332047, 'epsilon': 0.02201307261384631, 'gamma': 0.007748570853827016}"
496,-0.6170935134357776,"{'C': 295.56624794801843, 'epsilon': 0.0018811613354425421, 'gamma': 0.012258067147937403}"
497,-0.5577302481326762,"{'C': 750.7106189525398, 'epsilon': 0.002775864395502154, 'gamma': 0.001000058621275116}"
498,-0.444049579959206,"{'C': 568.1612986706104, 'epsilon': 0.03971504052013358, 'gamma': 0.004025923229192028}"
499,-0.5887708681207421,"{'C': 132.8522940390679, 'epsilon': 0.08738006235866669, 'gamma': 0.020621003552694882}"
