Seed,MAE,Param
388,-0.6826373044160963,"{'n_estimators': 98, 'max_depth': 15}"
389,-0.4597292414829893,"{'n_estimators': 30, 'max_depth': 9}"
390,-0.29995909734918147,"{'n_estimators': 9, 'max_depth': 5}"
391,-0.6556436568456117,"{'n_estimators': 52, 'max_depth': 8}"
392,-0.5110670002157892,"{'n_estimators': 87, 'max_depth': 8}"
393,-0.6197269560305836,"{'n_estimators': 21, 'max_depth': 33}"
394,-0.6950316365345647,"{'n_estimators': 15, 'max_depth': 21}"
395,-0.5977509306826536,"{'n_estimators': 69, 'max_depth': 27}"
396,-0.4052906719159054,"{'n_estimators': 39, 'max_depth': 5}"
397,-0.280643528774,"{'n_estimators': 15, 'max_depth': 22}"
398,-0.5218677036545062,"{'n_estimators': 50, 'max_depth': 27}"
399,-0.7500857777365719,"{'n_estimators': 73, 'max_depth': 21}"
400,-0.5051286256138658,"{'n_estimators': 32, 'max_depth': 23}"
401,-0.5940268864619844,"{'n_estimators': 64, 'max_depth': 15}"
402,-0.6897731474201321,"{'n_estimators': 56, 'max_depth': 9}"
403,-0.535390057854715,"{'n_estimators': 48, 'max_depth': 46}"
404,-0.4003518346283472,"{'n_estimators': 29, 'max_depth': 39}"
405,-0.47329727708308056,"{'n_estimators': 20, 'max_depth': 34}"
406,-0.7426215591546559,"{'n_estimators': 97, 'max_depth': 9}"
407,-0.46740914383984733,"{'n_estimators': 100, 'max_depth': 42}"
408,-0.5508036314566769,"{'n_estimators': 100, 'max_depth': 19}"
409,-0.7651094284204032,"{'n_estimators': 87, 'max_depth': 9}"
410,-0.6411348142232309,"{'n_estimators': 89, 'max_depth': 5}"
411,-0.5011848304550182,"{'n_estimators': 57, 'max_depth': 13}"
412,-0.5065045849090811,"{'n_estimators': 13, 'max_depth': 14}"
413,-0.6389644620180095,"{'n_estimators': 97, 'max_depth': 7}"
414,-0.5805857105448557,"{'n_estimators': 30, 'max_depth': 38}"
415,-0.5279035890701416,"{'n_estimators': 95, 'max_depth': 24}"
416,-0.2823687659272113,"{'n_estimators': 73, 'max_depth': 48}"
417,-0.6634747544050761,"{'n_estimators': 5, 'max_depth': 46}"
418,-0.639304937249557,"{'n_estimators': 72, 'max_depth': 6}"
419,-0.30809082179524805,"{'n_estimators': 8, 'max_depth': 15}"
420,-0.42534901251769486,"{'n_estimators': 69, 'max_depth': 17}"
421,-0.601480838928639,"{'n_estimators': 37, 'max_depth': 24}"
422,-0.1579557549764703,"{'n_estimators': 8, 'max_depth': 15}"
423,-0.572239683213371,"{'n_estimators': 5, 'max_depth': 46}"
424,-0.7214021975971836,"{'n_estimators': 71, 'max_depth': 36}"
425,-0.7150940724317316,"{'n_estimators': 7, 'max_depth': 44}"
426,-0.6000014674269052,"{'n_estimators': 20, 'max_depth': 5}"
427,-0.2742406554213377,"{'n_estimators': 49, 'max_depth': 15}"
428,-0.5971198502720083,"{'n_estimators': 6, 'max_depth': 24}"
429,-0.7574584475855326,"{'n_estimators': 76, 'max_depth': 7}"
430,-0.5116131935650543,"{'n_estimators': 60, 'max_depth': 11}"
431,-0.6441683520571355,"{'n_estimators': 53, 'max_depth': 5}"
432,-0.7073997989330706,"{'n_estimators': 42, 'max_depth': 17}"
433,-0.508024824698422,"{'n_estimators': 10, 'max_depth': 9}"
434,-0.6491427005509776,"{'n_estimators': 10, 'max_depth': 6}"
435,-0.476413949191685,"{'n_estimators': 36, 'max_depth': 7}"
436,-0.28345092463237265,"{'n_estimators': 87, 'max_depth': 7}"
437,-0.6961686055546966,"{'n_estimators': 97, 'max_depth': 19}"
438,-0.6265231607851597,"{'n_estimators': 95, 'max_depth': 14}"
439,-0.5948055643911717,"{'n_estimators': 9, 'max_depth': 6}"
440,-0.5878992953844455,"{'n_estimators': 90, 'max_depth': 20}"
441,-0.3777361909158199,"{'n_estimators': 52, 'max_depth': 22}"
442,-0.3693233240071431,"{'n_estimators': 5, 'max_depth': 7}"
443,-0.7294097616627169,"{'n_estimators': 100, 'max_depth': 41}"
444,-0.6018314356054328,"{'n_estimators': 10, 'max_depth': 10}"
445,-0.41890612516816395,"{'n_estimators': 94, 'max_depth': 13}"
446,-0.4929398099693064,"{'n_estimators': 63, 'max_depth': 5}"
447,-0.32468363723026195,"{'n_estimators': 99, 'max_depth': 15}"
448,-0.4242694650776062,"{'n_estimators': 11, 'max_depth': 48}"
449,-0.2608744238566828,"{'n_estimators': 9, 'max_depth': 7}"
450,-0.46214750475952926,"{'n_estimators': 67, 'max_depth': 18}"
451,-0.524528611813196,"{'n_estimators': 71, 'max_depth': 5}"
452,-0.2340408767569534,"{'n_estimators': 10, 'max_depth': 18}"
453,-0.4527091785200579,"{'n_estimators': 99, 'max_depth': 21}"
454,-0.7374530300655407,"{'n_estimators': 55, 'max_depth': 41}"
455,-0.46964408269704394,"{'n_estimators': 5, 'max_depth': 33}"
456,-0.5729975397607832,"{'n_estimators': 93, 'max_depth': 7}"
457,-0.6961771151175726,"{'n_estimators': 11, 'max_depth': 20}"
458,-0.5286896237569401,"{'n_estimators': 36, 'max_depth': 12}"
459,-0.7318280719719414,"{'n_estimators': 20, 'max_depth': 34}"
460,-0.609632096729593,"{'n_estimators': 10, 'max_depth': 50}"
461,-0.4312425545563243,"{'n_estimators': 20, 'max_depth': 10}"
462,-0.31926667109508244,"{'n_estimators': 74, 'max_depth': 30}"
463,-0.4047792157729412,"{'n_estimators': 100, 'max_depth': 5}"
464,-0.5941117495505996,"{'n_estimators': 13, 'max_depth': 16}"
465,-0.5327967818440309,"{'n_estimators': 100, 'max_depth': 5}"
466,-0.42294126309125146,"{'n_estimators': 82, 'max_depth': 27}"
467,-0.5449423472455153,"{'n_estimators': 7, 'max_depth': 26}"
468,-0.5418699976857453,"{'n_estimators': 5, 'max_depth': 20}"
469,-0.4003720579800364,"{'n_estimators': 43, 'max_depth': 45}"
470,-0.6369838297275228,"{'n_estimators': 69, 'max_depth': 6}"
471,-0.517404509042594,"{'n_estimators': 40, 'max_depth': 15}"
472,-0.7242868823796371,"{'n_estimators': 7, 'max_depth': 17}"
473,-0.22258874893313974,"{'n_estimators': 36, 'max_depth': 6}"
474,-0.5805541927520226,"{'n_estimators': 26, 'max_depth': 5}"
475,-0.6864910136733989,"{'n_estimators': 29, 'max_depth': 15}"
476,-0.6010218425186988,"{'n_estimators': 25, 'max_depth': 7}"
477,-0.6676451379697419,"{'n_estimators': 83, 'max_depth': 5}"
478,-0.5138493707427452,"{'n_estimators': 43, 'max_depth': 5}"
479,-0.5988799696873225,"{'n_estimators': 48, 'max_depth': 34}"
480,-0.7267764873582924,"{'n_estimators': 12, 'max_depth': 34}"
481,-0.3887114838211113,"{'n_estimators': 51, 'max_depth': 16}"
482,-0.21199984898753543,"{'n_estimators': 17, 'max_depth': 13}"
483,-0.4901852352286149,"{'n_estimators': 76, 'max_depth': 15}"
484,-0.41717184502426075,"{'n_estimators': 29, 'max_depth': 22}"
485,-0.4393161991276936,"{'n_estimators': 23, 'max_depth': 13}"
486,-0.5837898821810683,"{'n_estimators': 16, 'max_depth': 10}"
487,-0.5548447383316726,"{'n_estimators': 7, 'max_depth': 11}"
488,-0.6700745162677757,"{'n_estimators': 81, 'max_depth': 14}"
489,-0.5952811628216131,"{'n_estimators': 71, 'max_depth': 10}"
490,-0.8079625075631083,"{'n_estimators': 85, 'max_depth': 19}"
491,-0.37069474344782904,"{'n_estimators': 33, 'max_depth': 22}"
492,-0.4852087324635158,"{'n_estimators': 6, 'max_depth': 7}"
493,-0.45436120775812106,"{'n_estimators': 10, 'max_depth': 13}"
494,-0.5065000739413112,"{'n_estimators': 26, 'max_depth': 12}"
495,-0.626019457399648,"{'n_estimators': 49, 'max_depth': 20}"
496,-0.7554877759317596,"{'n_estimators': 8, 'max_depth': 30}"
497,-0.4094805915192321,"{'n_estimators': 55, 'max_depth': 13}"
498,-0.5584196027365734,"{'n_estimators': 49, 'max_depth': 22}"
499,-0.542784322617448,"{'n_estimators': 73, 'max_depth': 11}"
