Seed,MAE,Param
370,3.928658646176656,{'alpha': 0.019448722272004795}
371,3.941128571491893,{'alpha': 0.02502912108248432}
372,3.9243046678280504,{'alpha': 0.037529490278139455}
373,3.9181185107868064,{'alpha': 0.033208061348144455}
374,3.923372795228104,{'alpha': 0.0329875122945268}
375,3.969199253421387,{'alpha': 0.04229366605672845}
376,3.9898098876105252,{'alpha': 0.02220945566850876}
377,3.869787315932723,{'alpha': 0.016499503788106495}
378,3.976320678639519,{'alpha': 0.04698029260495866}
379,4.009337196600981,{'alpha': 0.05871586268574169}
380,4.016093537161558,{'alpha': 0.02674629701073261}
381,4.054445590891918,{'alpha': 0.034650565810273676}
382,3.993734547909922,{'alpha': 0.02587045847039412}
383,3.912425734840252,{'alpha': 0.029210213664075297}
384,3.887897645157038,{'alpha': 0.05661166648828793}
385,3.951798124582005,{'alpha': 0.034810670140118585}
386,4.050623360308877,{'alpha': 0.01317567016877616}
387,3.969811577254097,{'alpha': 0.07925996246716605}
388,3.966164937242044,{'alpha': 0.008526308082893107}
389,3.9383754095293555,{'alpha': 0.08904382755125598}
390,3.88257273939156,{'alpha': 0.05109258640195023}
391,3.9578691164671826,{'alpha': 0.019449874816071244}
392,3.9538750457326883,{'alpha': 0.020827609787109083}
393,4.081038460850046,{'alpha': 0.10455476113738181}
394,3.936816422178869,{'alpha': 0.039939572451196885}
395,3.963236728074105,{'alpha': 0.021973592823940857}
396,3.937933749188039,{'alpha': 0.05765129595209651}
397,3.9009767894963314,{'alpha': 0.06768450432123939}
398,3.9575728593006585,{'alpha': 0.01876592802288864}
399,3.9751484846913456,{'alpha': 0.03272250515874992}
400,3.918997672198835,{'alpha': 0.07367787683559414}
401,3.9621349560286983,{'alpha': 0.08974184923450063}
402,3.9325001791882372,{'alpha': 0.016130803549945266}
403,3.9036218106949025,{'alpha': 0.016629714870226603}
404,3.9836948119686197,{'alpha': 0.031167363771581805}
405,3.978351709571037,{'alpha': 0.06936861940758905}
406,3.885842348401381,{'alpha': 0.013700600362280723}
407,4.008755841116923,{'alpha': 0.0508507860085788}
408,3.923336680352465,{'alpha': 0.027511118429910407}
409,3.954421284292313,{'alpha': 0.10314576479272329}
410,3.9971833277083575,{'alpha': 0.03964307860832448}
411,4.024462490561265,{'alpha': 0.020895972301741565}
412,3.949803862500511,{'alpha': 0.06509824589159235}
413,3.8990042577622774,{'alpha': 0.016636346367832032}
414,3.8731214771897897,{'alpha': 0.10357173447064894}
415,3.9663796140778462,{'alpha': 0.017848173847231107}
416,3.9341444009019297,{'alpha': 0.07982053512077529}
417,3.957320472782919,{'alpha': 0.03212478786705346}
418,3.882899586921029,{'alpha': 0.02190674630883794}
419,3.983799033444285,{'alpha': 0.02530680544582575}
420,3.8996832626870197,{'alpha': 0.06270159948617604}
421,3.978994376599759,{'alpha': 0.02508723208408462}
422,3.9136688044233536,{'alpha': 0.04156565576125929}
423,3.909610699227718,{'alpha': 0.03948056474526006}
424,3.9198806746646695,{'alpha': 0.08458010197465445}
425,3.9108368165731364,{'alpha': 0.015772268709678093}
