Seed,MAE,Param
237,3.9514518167683046,{'alpha': 2.1985224331222564}
238,4.008999526544292,{'alpha': 2.7251887910928576}
239,4.0045129019724035,{'alpha': 2.275236704159141}
240,3.9275351051632246,{'alpha': 4.665435312341312}
241,4.016679753375897,{'alpha': 2.929882769662254}
242,4.001069840110105,{'alpha': 3.424638358027851}
243,4.026577645053671,{'alpha': 3.583214654383976}
244,3.9631000334605373,{'alpha': 3.396031917576209}
245,4.022487354680828,{'alpha': 0.8995115756043132}
246,3.984639021806957,{'alpha': 5.910439461784431}
247,3.9655254811366802,{'alpha': 2.0575098801264025}
248,4.057251037154952,{'alpha': 1.7124489331119215}
249,3.915004805110843,{'alpha': 1.9089176461825563}
250,3.920485840297898,{'alpha': 1.543624650006813}
251,4.022770377829042,{'alpha': 3.597633535948395}
252,3.956246923751809,{'alpha': 0.8474372021935828}
253,3.939052009063785,{'alpha': 1.2187539213407756}
254,3.9396301639104676,{'alpha': 2.316494006565216}
255,4.0656143181512565,{'alpha': 2.334395738993784}
256,3.9961470490061557,{'alpha': 5.2637434380054335}
257,4.011907260821176,{'alpha': 2.8197290124673575}
258,3.9503044815125388,{'alpha': 4.5452714388617865}
259,3.9289275455271206,{'alpha': 2.009925061023484}
260,3.8564608326570724,{'alpha': 1.171377757076022}
261,4.001407554472263,{'alpha': 2.174419165784603}
262,4.053630170196748,{'alpha': 1.8669374635325893}
263,3.9642403525302097,{'alpha': 2.844887496483514}
264,3.9125274923421887,{'alpha': 1.3788463371000916}
265,3.9832846038821925,{'alpha': 1.974851909925254}
266,3.9894901840593673,{'alpha': 1.4109428755142934}
267,3.9793017331517446,{'alpha': 4.020027768523577}
268,4.021547968789979,{'alpha': 1.7460264711880895}
269,3.9743032429292695,{'alpha': 2.4531715380888195}
270,3.9070110329520484,{'alpha': 4.871353790232231}
271,3.9862545169183092,{'alpha': 1.1883732794566262}
272,3.9959684506994337,{'alpha': 2.965652031970567}
273,4.053140915614316,{'alpha': 6.4347247911921315}
274,3.9358046981827006,{'alpha': 2.6075095372832715}
275,3.9865816631900257,{'alpha': 3.4669145539368125}
276,3.997477395931817,{'alpha': 2.1436783905922683}
277,3.9517762258215936,{'alpha': 3.1626721225545156}
278,3.9151785823088314,{'alpha': 2.504007131611835}
279,3.911394830263849,{'alpha': 1.91435244423444}
280,3.9440283387416826,{'alpha': 4.65610504031052}
281,4.048863571961484,{'alpha': 3.312823100431932}
282,4.039468427238836,{'alpha': 1.4158923324216728}
283,3.9545677801100783,{'alpha': 2.5433701902031136}
284,4.015110491221429,{'alpha': 3.3974239229047134}
285,3.9642778440180866,{'alpha': 0.8560116411192289}
286,4.001622370193871,{'alpha': 3.945784340886345}
287,4.0336200564416,{'alpha': 5.86872311215689}
288,4.032941192237474,{'alpha': 1.5519864266499115}
289,3.940870824295523,{'alpha': 1.925605162223078}
290,4.0042665719786426,{'alpha': 2.1798129532292116}
291,3.9953063963472997,{'alpha': 2.895800904557178}
292,3.9542367765549433,{'alpha': 1.4258688696629669}
293,4.050773334656535,{'alpha': 0.3639406101182418}
294,3.881379445603194,{'alpha': 1.977512997824945}
295,3.8849624874607893,{'alpha': 1.551743061170467}
296,3.952322375963537,{'alpha': 2.33654510280834}
297,3.958545130181054,{'alpha': 2.3069071798428}
298,3.9778095366964306,{'alpha': 1.991677691279456}
299,4.011373106202385,{'alpha': 0.5814965309963664}
300,4.014438328731723,{'alpha': 1.167876814646832}
301,3.95632660259109,{'alpha': 4.119482122027742}
302,3.9407639373565746,{'alpha': 2.294925445814939}
303,4.048632354074009,{'alpha': 1.9795761979299715}
304,3.8480508396711817,{'alpha': 1.7133433330968417}
305,4.01339475487873,{'alpha': 1.525588297317047}
306,4.031418964071831,{'alpha': 6.384109139186028}
307,3.9210775041473998,{'alpha': 2.0626819311201183}
308,3.9755062412029036,{'alpha': 3.8796569632585025}
309,3.9899152730323237,{'alpha': 2.17409418527924}
310,3.9770968902314077,{'alpha': 4.035409626049806}
311,4.0308900470250215,{'alpha': 2.0355546354242513}
312,3.9735914000597976,{'alpha': 1.6106209424976796}
313,3.9461927931019924,{'alpha': 1.7703913989012539}
314,3.929239532905588,{'alpha': 1.1337356123506044}
315,4.031250277744122,{'alpha': 5.090197024887801}
316,3.9676422638252005,{'alpha': 2.2070938927175123}
317,4.112855022667547,{'alpha': 4.418770941595321}
318,3.9479596500056533,{'alpha': 3.403323014539607}
319,3.9602166451394183,{'alpha': 2.3695071252837234}
320,3.8901446322081976,{'alpha': 3.2016370535041165}
321,4.010462461510779,{'alpha': 0.7971841590024419}
322,3.9756692373845497,{'alpha': 1.110692336871789}
323,3.9130342929512283,{'alpha': 1.351105165161039}
324,3.9734015592501533,{'alpha': 3.931398667695888}
325,3.967896188629396,{'alpha': 0.7584594319962793}
326,3.9960551809192655,{'alpha': 1.1037337190233922}
327,3.9799819692182137,{'alpha': 4.156590271650713}
328,3.892619226034894,{'alpha': 2.4875437084552545}
329,3.9929278206362495,{'alpha': 2.9939742596388386}
330,4.038611043891795,{'alpha': 1.4612521167455628}
331,4.046979497924378,{'alpha': 6.955600360849726}
332,3.9021196343564637,{'alpha': 2.6916356706437625}
333,3.863651415245971,{'alpha': 4.2567515192011}
334,3.8497558295351073,{'alpha': 1.983758048706142}
335,3.9089805278656926,{'alpha': 2.2758583212278527}
336,3.936065892937113,{'alpha': 2.3324067669318316}
337,3.941828938919645,{'alpha': 3.15186618512555}
338,3.9421847214780668,{'alpha': 1.369472111719217}
339,3.990636728742226,{'alpha': 4.521470385450862}
340,3.929296025260671,{'alpha': 5.554391446094402}
341,3.9941127036796775,{'alpha': 5.058955284664949}
342,3.96622516268361,{'alpha': 1.5510074431418048}
343,3.996952437618639,{'alpha': 2.885454838030739}
344,4.013273228218862,{'alpha': 2.704473647082003}
345,3.977028580515314,{'alpha': 0.6208872336802245}
346,3.9498675326945802,{'alpha': 0.7305794372105122}
347,3.9950000786250515,{'alpha': 1.119382507224223}
348,4.0367290082969935,{'alpha': 7.956652071521012}
349,3.938529070397953,{'alpha': 1.9603450243907368}
350,3.898993347861486,{'alpha': 1.8342812410974216}
351,4.028708166991607,{'alpha': 0.8757211002916054}
352,3.93549550484215,{'alpha': 3.5209353317705894}
353,3.9040213200346843,{'alpha': 3.088112827364428}
354,4.012838392901409,{'alpha': 3.632524372923333}
355,3.980018862187699,{'alpha': 1.7890012233714192}
356,3.996401884408716,{'alpha': 2.656193321886529}
357,4.038657539900154,{'alpha': 1.729494852731893}
358,3.925794063822081,{'alpha': 2.1228383410327543}
359,3.8730827761715885,{'alpha': 1.0524444121619665}
360,4.059522824916124,{'alpha': 3.1101623623337256}
361,3.9176387163016475,{'alpha': 4.550597787557699}
362,3.9223597013751386,{'alpha': 1.6192446901680695}
363,3.9439120796778693,{'alpha': 1.7108679843483952}
364,3.938298306353568,{'alpha': 3.0118127088552775}
365,3.948028727785292,{'alpha': 2.334389237690953}
366,3.972586783175771,{'alpha': 1.0984023517925012}
367,3.987574436966496,{'alpha': 2.477672019297419}
368,3.9559675278859006,{'alpha': 1.6047180011749091}
369,3.9916098402015194,{'alpha': 1.531085717286907}
370,3.9313960716241683,{'alpha': 2.7692675685477113}
371,3.947326054850017,{'alpha': 1.4841167638763684}
372,3.927764732801128,{'alpha': 3.284672400123098}
373,3.949783336762002,{'alpha': 3.4663230366917794}
374,3.940104307525219,{'alpha': 3.253569999946105}
375,3.9747504586119917,{'alpha': 4.267038604739288}
376,4.003531176849901,{'alpha': 1.4839721666349674}
377,3.865733472355271,{'alpha': 1.6808481227890502}
378,3.9900861311876694,{'alpha': 3.0614879996593802}
379,4.019670962334456,{'alpha': 3.205491935609059}
380,4.022538653987377,{'alpha': 3.3461588238967064}
381,4.057696999248909,{'alpha': 1.4156392525150812}
382,4.0166491283671375,{'alpha': 2.720927321345056}
383,3.915738375176792,{'alpha': 3.923174363147326}
384,3.8906849218053923,{'alpha': 1.8799666386595104}
385,3.962232356133653,{'alpha': 3.9756278216752388}
386,4.05245098993545,{'alpha': 2.525493209393501}
387,3.989811347384534,{'alpha': 3.879590291612364}
388,3.9718234859540558,{'alpha': 1.0802562698748708}
389,3.9529840465469306,{'alpha': 4.2977816727663605}
390,3.901731212626052,{'alpha': 2.287823310819424}
391,3.9582329060249704,{'alpha': 3.3916330921190867}
392,3.9756463212354487,{'alpha': 2.530889282148455}
393,4.0946699128384205,{'alpha': 2.5357374931226078}
394,3.9227939042416526,{'alpha': 3.74968211293637}
395,3.969523292855635,{'alpha': 2.153299384474195}
396,3.958703611153439,{'alpha': 3.321391991676701}
397,3.950675104674862,{'alpha': 2.875834595333304}
398,3.9682557169827546,{'alpha': 1.885715405517847}
399,3.994337413138006,{'alpha': 4.115962493651128}
400,3.931673046825715,{'alpha': 1.2037654985054544}
401,3.977336691256708,{'alpha': 3.1287685664775275}
402,3.942240845209973,{'alpha': 1.5411744834664345}
403,3.9134341443572267,{'alpha': 2.2480709342573446}
404,3.9910219572599117,{'alpha': 1.650380625219803}
405,4.000333368215338,{'alpha': 3.3471247585441617}
406,3.8914712669485496,{'alpha': 1.3070773501392488}
407,4.014821726212275,{'alpha': 2.551763636950212}
408,3.9365597863849002,{'alpha': 3.1094858512247345}
409,3.962177732889718,{'alpha': 2.4850984448938624}
410,4.0131295901582265,{'alpha': 3.3262911880600323}
411,4.037986892424022,{'alpha': 1.7183197588804224}
412,3.9738820768199337,{'alpha': 2.043929209928575}
413,3.8891447351095327,{'alpha': 2.783634719166287}
414,3.9070514902235414,{'alpha': 3.930151469000305}
415,3.973064373942089,{'alpha': 1.9632292544456382}
416,3.9706459452607707,{'alpha': 3.58919910219209}
417,3.9828618088474013,{'alpha': 2.8636328799134327}
418,3.9037794705859725,{'alpha': 1.956827450339884}
419,3.9835694493814433,{'alpha': 3.6887556547029057}
420,3.9059196334313686,{'alpha': 2.2766553020083498}
421,4.000578076355222,{'alpha': 2.581642551007273}
422,3.9401454456387417,{'alpha': 4.611152496601574}
423,3.9444177236320055,{'alpha': 0.8381381467552015}
424,3.95090016330612,{'alpha': 3.3925458582650854}
425,3.915012148802157,{'alpha': 2.2478364244486455}
426,4.008208945648838,{'alpha': 2.1692064096539476}
427,3.89729139653172,{'alpha': 1.4220173386345014}
428,3.9464448908185346,{'alpha': 2.8619314602266366}
429,3.889694216419994,{'alpha': 0.7573693704455569}
430,4.062850566851459,{'alpha': 3.8658170611894014}
431,3.9425289399945793,{'alpha': 0.6758714659607725}
432,3.9167855704544468,{'alpha': 3.876151874395767}
433,3.9056535811402258,{'alpha': 2.093055401861915}
434,3.9526682156600277,{'alpha': 4.985939554141357}
435,3.971221312429425,{'alpha': 0.6104451880967159}
436,3.9758526830492698,{'alpha': 1.9299309505109004}
437,4.002117354413506,{'alpha': 1.808831687235337}
438,3.915065635238596,{'alpha': 2.8678517780429464}
439,3.889144655733366,{'alpha': 0.3920009761674451}
440,3.9330584746334227,{'alpha': 2.589539470408193}
441,3.9178020383236163,{'alpha': 0.21372058218821016}
442,3.9630550206174977,{'alpha': 1.2969031051806785}
443,3.9885948049060804,{'alpha': 2.8186991072433987}
444,4.095644100468626,{'alpha': 1.610563675549064}
445,3.9578293567020952,{'alpha': 2.7883850220825677}
446,3.965760600950712,{'alpha': 1.2325394735674569}
447,4.072361069813798,{'alpha': 2.8929891702632773}
448,3.9498340993388763,{'alpha': 1.7062501776414292}
449,3.9036144640696504,{'alpha': 0.8631850018769334}
450,4.049061883515928,{'alpha': 2.5649772096490664}
451,4.0121192280489035,{'alpha': 2.200823905508213}
452,3.974111165926624,{'alpha': 4.477337760326865}
453,3.9924753167440326,{'alpha': 1.0651420111998278}
454,3.971336914507502,{'alpha': 2.8465457459726884}
455,4.0065282869328245,{'alpha': 1.6233538924850939}
456,3.8702185251154173,{'alpha': 3.6023612195844703}
457,3.9734130953306033,{'alpha': 1.480063201802827}
458,3.94955777603962,{'alpha': 4.02267847546776}
459,4.005850266975418,{'alpha': 2.2560720248404627}
460,3.987012318128477,{'alpha': 2.2455460299422496}
461,3.9745956974255807,{'alpha': 4.388292773249002}
462,3.951949772272529,{'alpha': 2.3670402226576353}
463,3.9718390244079647,{'alpha': 4.9426826173298}
464,4.031389694039292,{'alpha': 2.184764050505016}
465,3.9684208004378947,{'alpha': 1.9658363967678305}
466,3.9754317581434395,{'alpha': 2.7586427133966045}
467,3.8671684613998356,{'alpha': 2.264527685714189}
468,3.9720657611004557,{'alpha': 1.7713622797102075}
469,3.9824637549030992,{'alpha': 5.97269968577246}
470,3.9365281672711494,{'alpha': 2.963708647797744}
471,4.030937243086108,{'alpha': 3.6068310949579225}
472,3.9250971656352194,{'alpha': 2.0229490076740144}
473,3.973644955897022,{'alpha': 1.1346085544687432}
474,3.969457236890085,{'alpha': 2.2482623212776023}
475,3.784645334682096,{'alpha': 1.3972339417135085}
476,4.004157372744096,{'alpha': 3.743341838133438}
477,3.9870436052640628,{'alpha': 2.268819857814253}
478,3.943365445096151,{'alpha': 1.8163200880322266}
479,3.9778011658732733,{'alpha': 0.29199617482139256}
480,3.9555818767520092,{'alpha': 2.225442375625736}
481,4.00594581987535,{'alpha': 2.490186813281081}
482,4.0066618029328485,{'alpha': 1.1262680253184387}
483,4.046757388666024,{'alpha': 1.8521405982714598}
484,3.8915401041793634,{'alpha': 2.487754276662242}
485,3.90589299379713,{'alpha': 1.9253093367432081}
486,4.063322995054097,{'alpha': 3.119388780992136}
487,3.9988445580128644,{'alpha': 2.3737327570491944}
488,3.9886193925109734,{'alpha': 2.1039178801174954}
489,3.9562384594478446,{'alpha': 2.0249852688178125}
490,4.026272793280625,{'alpha': 1.7358639190173444}
491,3.942650129511118,{'alpha': 3.4048290751697907}
492,3.996747676143325,{'alpha': 2.509214961910022}
493,4.045745865261108,{'alpha': 2.5065164972752836}
494,3.9600340160154106,{'alpha': 2.3204063339820484}
495,3.9922774202708835,{'alpha': 2.8090966186841104}
496,3.928705389454562,{'alpha': 2.0990767809152504}
497,3.9629415094954368,{'alpha': 1.6996353245194118}
498,3.9755784338386806,{'alpha': 4.144118057923581}
499,3.894674714318204,{'alpha': 2.405456709449741}
