material_id,formula_pretty,band_gap,bulk_modulus,cbm,composition,density,density_atomic,dos_energy_down,dos_energy_up,e_electronic,e_ij_max,e_ionic,e_total,efermi,energy_above_hull,energy_per_atom,equilibrium_reaction_energy_per_atom,es_source_calc_id,formation_energy_per_atom,grain_boundaries,has_reconstructed,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,n,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,shape_factor,shear_modulus,surface_anisotropy,symmetry,task_ids,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,vbm,volume,weighted_surface_energy,weighted_surface_energy_EV_PER_ANG2,weighted_work_function
mp-1079810,HfSn2,0.0,,,Hf3 Sn6,10.35305679646259,22.23609950076389,,,,,,,8.1704122,0.0011263725555537007,-31.80919927777778,,,-0.26127162777778623,,,,False,False,True,False,,2,9,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_222' number=180 point_group='622' symprec=0.1 version='2.0.2',"[MPID(mp-2051016), MPID(mp-1417222), MPID(mp-1525018), MPID(mp-1079948), MPID(mp-2179514), MPID(mp-1699637), MPID(mp-1601776), MPID(mp-2608255), MPID(mp-1832322), MPID(mp-1079810), MPID(mp-2049410)]",False,1.27e-05,4.233333333333333e-06,6.346037042434689e-08,-31.80919927777778,,,200.124895506875,,,
mp-1079855,LiPd7,0.0,,3.9572,Li1 Pd7,10.640299395988391,14.667441763962428,,,,,,,3.97703391,0.0,-20.5491794625,-0.031450193750000466,,-0.1604442520833338,,,,False,True,True,True,,2,8,7.0,2.0,FM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1804968), MPID(mp-1704189), MPID(mp-1436114), MPID(mp-1524053), MPID(mp-2049889), MPID(mp-1079855), MPID(mp-2049909)]",False,2.6018588,2.6018588,0.022173761125753266,-20.5491794625,,3.9944,117.33953411169942,,,
mp-1079863,TiCo3,0.0,,,Ti2 Co6,8.007356005916918,11.647653766000804,,,,,,,5.77230089,0.09143691124999975,-13.27222868625,,,-0.11211608541666607,,,,False,True,True,False,,2,8,8.0,4.0,FiM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1405612), MPID(mp-2311265), MPID(mp-2051876), MPID(mp-1656528), MPID(mp-1627747), MPID(mp-2117539), MPID(mp-1757695), MPID(mp-1523975), MPID(mp-1079863), MPID(mp-2052373), MPID(mp-1797887)]",True,6.3864323,3.19321615,0.06853775477343159,-13.27222868625,,,93.18123012800643,,,
mp-1079914,HfSb,0.0,,,Hf4 Sb4,11.313540922115418,22.03451855519631,,,,,,,8.14325737,0.011429081250000195,-36.03036160125,,,-0.6014960412500017,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P2_13' number=198 point_group='23' symprec=0.1 version='2.0.2',"[MPID(mp-2280630), MPID(mp-2192771), MPID(mp-1831730), MPID(mp-1700076), MPID(mp-2320701), MPID(mp-2284555), MPID(mp-1079914), MPID(mp-1418018), MPID(mp-2028262), MPID(mp-1587557), MPID(mp-1523937), MPID(mp-2027434), MPID(mp-2280411)]",False,0.0,0.0,0.0,-36.03036160125,,,176.27614844157048,,,
mp-1079919,Mg3Mn,0.0,,2.2889,Mg6 Mn2,2.2549450876875565,23.53771020472901,,,,,,,2.31437236,0.4163168742672414,-3.09703946,,,0.4163168742672414,,,,False,True,True,False,,2,8,2.0,1.0,FM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/m' number=11 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-1688510), MPID(mp-1079919), MPID(mp-1774159), MPID(mp-1789176), MPID(mp-1300745)]",False,7.2483003,3.62415015,0.03849301948317667,-3.09703946,,2.3245,188.30168163783208,,,
mp-1079938,TlPd3,0.0,,,Tl2 Pd6,13.087841379496885,16.60950288516504,,,,,,,5.56072192,0.0,-30.75225766125,-0.09301599736110688,,-0.23709130875000284,,,,False,False,True,True,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1079938), MPID(mp-2024027), MPID(mp-2121805), MPID(mp-2284578), MPID(mp-2694300), MPID(mp-1434298), MPID(mp-1524004), MPID(mp-2279449), MPID(mp-1095174), MPID(mp-1095162), MPID(mp-1974695), MPID(mp-1927858), MPID(mp-1695328), MPID(mp-1588269), MPID(mp-2284245)]",False,1e-07,5e-08,7.525812233167142e-10,-30.75225766125,,,132.8760230813203,,,
mp-1079997,VPt8,0.0,,,V1 Pt8,19.815621874409498,15.00582157951078,,,,,,,7.43056285,0.0,-6.666051126666667,-0.058142605555553395,,-0.26016527888888813,,,,False,False,True,True,,2,9,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1087484), MPID(mp-1524315), MPID(mp-1780243), MPID(mp-2049927), MPID(mp-1590836), MPID(mp-1424921), MPID(mp-2603113), MPID(mp-2049627), MPID(mp-2189234), MPID(mp-1079997), MPID(mp-1704300)]",False,1.3e-06,1.3e-06,9.625893769233636e-09,-47.63707922555555,,,135.05239421559702,,,
mp-1080001,ZrGa3,0.0,,,Zr2 Ga6,7.311593301193733,17.05559552087417,,,,,,,4.85345139,0.0,-14.79585706625,-0.07473857458333555,,-0.5263271275000001,,,,False,False,True,True,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1080001), MPID(mp-2264826), MPID(mp-2027883), MPID(mp-2025770), MPID(mp-2190833), MPID(mp-1091403), MPID(mp-2279102), MPID(mp-2441628), MPID(mp-1524105), MPID(mp-1778641), MPID(mp-1703271), MPID(mp-1414241), MPID(mp-2281676), MPID(mp-1597104)]",False,0.0,0.0,0.0,-14.79585706625,,,136.44476416699337,,,
mp-1080016,Tl3Ir,0.0,,,Tl6 Ir2,14.182715425786567,23.573468835964587,,,,,,,7.23014,0.5400151937499942,-52.43430160375,,,0.5400151937499942,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1753657), MPID(mp-1080016), MPID(mp-1828909), MPID(mp-1409425), MPID(mp-2303168), MPID(mp-2111401), MPID(mp-1620267)]",True,0.0002861,0.00014305,1.5170656575344296e-06,-3.44157571125,,,188.5877506877167,,,
mp-1080022,ZrCu,0.0,,,Zr4 Cu4,7.407231068666484,17.348023097647857,,,,,,,5.08635658,0.02250555298077117,-6.45088834125,,,-0.1274346912500004,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-1428332), MPID(mp-1597149), MPID(mp-2018836), MPID(mp-1697447), MPID(mp-1080022), MPID(mp-2019790), MPID(mp-2185170), MPID(mp-2320619), MPID(mp-1867001)]",False,0.0213305,0.005332625,0.0001536954663359604,-16.9445086825,,,138.78418478118286,,,
mp-1080070,Ti3Pd5,0.0,,,Ti3 Pd5,8.710548936135572,16.101567135252118,,,,,,,4.96819616,0.3176064212500016,-19.51188628,,,-0.309943893749999,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1080070), MPID(mp-1625166), MPID(mp-2308087), MPID(mp-2103450), MPID(mp-1787693), MPID(mp-1721301), MPID(mp-1398180)]",True,0.3397944,0.3397944,0.0026378985128105007,-6.49752146625,,,128.81253708201695,,,
mp-1080147,Ni3Sn,0.0,,,Ni6 Sn2,9.762247439027298,12.535808137629056,,,,,,,9.51626987,0.007484161249999843,-5.515874844999999,,,-0.17837937124999836,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmmn' number=59 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1590634), MPID(mp-1702002), MPID(mp-2190412), MPID(mp-1797719), MPID(mp-2320910), MPID(mp-1080147), MPID(mp-2023055), MPID(mp-1432098), MPID(mp-2022647)]",False,1e-07,5e-08,9.971435317742643e-10,-15.28781399875,,,100.28646510103245,,,
mp-1080389,ZrTi2,0.0,,,Zr2 Ti4,5.178666023283811,19.982691901581287,,,,,,,4.67060653,0.1552480111111123,-16.053187299444442,,,0.15524801111110995,,,,False,True,True,False,,2,6,6.0,2.0,FM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1590172), MPID(mp-1789367), MPID(mp-2190014), MPID(mp-2283193), MPID(mp-2282450), MPID(mp-1702584), MPID(mp-1414272), MPID(mp-2694517), MPID(mp-2278826), MPID(mp-1080389)]",False,6.7944722,3.3972361,0.05666964385532674,-7.957646876666666,,,119.89615140948773,,,
mp-1080443,YCu,0.0,,,Y4 Cu4,5.9015846590265815,21.447820147190654,,,,,,,4.43681049,0.0,-15.82610109,-0.061020507499998544,,-0.2459026099999999,,,,False,False,True,True,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2050455), MPID(mp-2111552), MPID(mp-1409536), MPID(mp-1080443), MPID(mp-1619060), MPID(mp-1752771), MPID(mp-1830692), MPID(mp-2049198), MPID(mp-2304610), MPID(mp-1538303)]",True,2e-07,5e-08,1.1656196214082216e-09,-15.82610109,,,171.58256117752524,,,
mp-1080493,Y3Au2,0.0,,,Y6 Au4,8.696131347654156,25.230444043283715,,,,,,,4.20748451,0.04981915999999842,-33.192993598,,,-0.7708489620000023,,,,False,False,True,False,,2,10,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mbm' number=127 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2019467), MPID(mp-1080493), MPID(mp-2332340), MPID(mp-1702151), MPID(mp-1415903), MPID(mp-2018274), MPID(mp-2181110), MPID(mp-1776862), MPID(mp-1598657)]",False,1.3e-06,6.5e-07,5.152505432602789e-09,-33.192993598,,,252.30444043283714,,,
mp-1080522,YSn3,0.0,,,Y2 Sn6,6.712982296610932,27.52127826017147,,,,,,,7.03942985,0.08341129124999913,-4.99795993625,,,-0.36350816999999935,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1827366), MPID(mp-2282251), MPID(mp-2263631), MPID(mp-2179946), MPID(mp-1080522), MPID(mp-1417168), MPID(mp-2284183), MPID(mp-2441372), MPID(mp-1600575), MPID(mp-1700176)]",False,0.0018979,0.00094895,8.620148299700449e-06,-4.99795993625,,,220.17022608137177,,,
mp-1080569,Tl3Au,0.0,,,Tl6 Au2,11.913309947393882,28.229561121357918,,,,,,,5.5060271,0.06940479416666534,-52.49564655583334,,,0.03507191666665932,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1397610), MPID(mp-1935047), MPID(mp-2114814), MPID(mp-1729678), MPID(mp-1080569), MPID(mp-2307352), MPID(mp-1622878)]",True,0.001801,0.0009005,7.974796314834487e-06,-2.5496714375,,,225.83648897086334,,,
mp-1080586,Sn4Ir,0.0,,,Sn8 Ir2,9.53475219572291,23.234462425691056,,,,,,,8.50398347,0.025408844000001096,-30.429890138,,,-0.16107242400000246,,,,False,False,True,False,,2,10,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Ccce' number=68 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1080586), MPID(mp-1601849), MPID(mp-2691583), MPID(mp-2023476), MPID(mp-1703324), MPID(mp-1546370), MPID(mp-2181107), MPID(mp-1778190), MPID(mp-1413188), MPID(mp-2050042)]",False,1e-07,5e-08,4.303951525447257e-10,-30.429890138,,,232.34462425691055,,,
mp-1080608,SrIn3,0.0,,,Sr2 In6,6.134355576095235,29.240062291874455,,,,,,,5.70191136,0.03182187300000061,-2.7922240774999985,,,-0.29973674749999724,,,,False,False,True,False,,2,8,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2269149), MPID(mp-2179723), MPID(mp-2263235), MPID(mp-2608176), MPID(mp-1700847), MPID(mp-1080608), MPID(mp-2034944), MPID(mp-1602489), MPID(mp-1436549), MPID(mp-2278922), MPID(mp-2036468), MPID(mp-1777485)]",False,6.8e-06,3.4e-06,2.9069705512775436e-08,-21.13614939125,,,233.92049833499564,,,
mp-1084800,VGe2,0.0,,,V3 Ge6,7.521239345869224,14.44059289846535,,,,,,,8.18573361,0.032563327878787796,-6.278521593333334,,,-0.16853433333333434,,,,False,True,True,False,,2,9,3.0,1.0,FM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_222' number=180 point_group='622' symprec=0.1 version='2.0.2',"[MPID(mp-1084800), MPID(mp-1428980), MPID(mp-1602243), MPID(mp-1703970), MPID(mp-2266348), MPID(mp-2282066), MPID(mp-2051061), MPID(mp-2280221), MPID(mp-1778631), MPID(mp-2018455), MPID(mp-2441645), MPID(mp-2179064)]",False,1.0667924,0.35559746666666664,0.008208284086554765,-14.079001952222221,,,129.96533608618816,,,
mp-1093999,Zn2Ag,0.0,,3.3123,Zn8 Ag4,8.762994958258375,15.076571485976451,,,,,,,3.32965812,0.0,-13.085508533333334,-0.01023350833333403,,-0.02648108166666911,,,,False,False,True,True,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-2020111), MPID(mp-2021234), MPID(mp-1523810), MPID(mp-1743475), MPID(mp-1393791), MPID(mp-1093999), MPID(mp-1785174)]",True,1e-07,2.5e-08,5.527339780854437e-10,-13.085508533333334,,3.3305,180.91885783171742,,,
mp-1094116,MgAl2,0.0,,,Mg4 Al8,2.36265275699615,18.336338179392268,,,,,,,6.02951139,0.0,-3.0524328616666665,-0.006586031078431365,,-0.011892303333333132,,,,False,False,True,True,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1860955), MPID(mp-1094116), MPID(mp-1400263), MPID(mp-2026183), MPID(mp-2023546), MPID(mp-1523977)]",True,0.0,0.0,0.0,-5.8867315275,,,220.0360581527072,,,
mp-1094121,MgAg2,0.0,,,Mg4 Ag8,6.631234098655039,20.03639726639529,,,,,,,3.17990013,0.10988705666666743,-2.5033693324999997,,,-0.0645875419444429,,,,False,False,True,False,,2,12,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1924590), MPID(mp-1094121), MPID(mp-1393300)]",True,0.0013805,0.000345125,5.741634343595922e-06,-2.5033693324999997,,,240.4367671967435,,,
mp-1094140,MnGe2,0.0,,,Mn2 Ge4,7.4006145445277225,14.974877359188,,,,,,,7.91662885,0.04749240666666665,-6.170371455000001,,,-0.03434778764367863,,,,False,True,True,False,,2,6,2.0,1.0,FM,,,,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1759253), MPID(mp-1094140), MPID(mp-1781397), MPID(mp-2310665), MPID(mp-2051197), MPID(mp-1406733), MPID(mp-2154086), MPID(mp-2034190), MPID(mp-1627623)]",True,4.3338909,2.16694545,0.04823512958901234,-14.117528283333334,,,89.849264155128,,,
mp-1094188,MgSb,0.0,,,Mg1 Sb1,4.60172617165784,26.353875667003017,,,,,,,4.87718562,0.14148070854166717,-3.095031035,,,-0.21529540749999931,,,,False,False,True,False,,2,2,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1384198), MPID(mp-1793626), MPID(mp-1094188)]",True,0.0045256,0.0045256,8.586213385051337e-05,-2.999031035,,,52.70775133400603,,,
mp-1094189,Mg5Sn,0.0,,,Mg5 Sn1,2.926437421950594,22.719296830134294,,,,,,,4.49453596,0.06849119916666657,-2.0420451783333333,,,-0.015058189999999527,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='2.0.2',"[MPID(mp-1874022), MPID(mp-1399888), MPID(mp-2030577), MPID(mp-1094189), MPID(mp-2053083)]",True,3.8e-06,3.8e-06,2.7876449613233462e-08,-7.630844916666667,,,136.31578098080576,,,
mp-1094191,MgZn2,0.0,,,Mg2 Zn4,4.93939125742219,17.383235315426557,,,,,,,3.34612272,0.10951124833333203,-1.4044381350000001,,,-0.02111905666666658,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1399922), MPID(mp-1094191), MPID(mp-1922784)]",True,0.0004664,0.0002332,4.471741417683609e-06,-1.4044381350000001,,,104.29941189255935,,,
mp-1094194,MgZn5,0.0,,,Mg1 Zn5,6.408445719661387,15.173476444788072,,,,,,,3.20308988,0.04761991595237891,-1.3412304716666672,,,-0.01969912750000047,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R32' number=155 point_group='32' symprec=0.1 version='2.0.2',"[MPID(mp-1797487), MPID(mp-2037667), MPID(mp-1094194), MPID(mp-2037385), MPID(mp-1405895)]",True,0.0,0.0,0.0,-8.122644254999999,,,91.04085866872843,,,
mp-1094198,MgZn2,0.0,,,Mg2 Zn4,5.007277455450032,17.147561984861824,,,,,,,3.47016915,0.08034514499999879,-1.4336042383333334,,,-0.050285159999999905,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='2.0.2',"[MPID(mp-1094198), MPID(mp-1782897), MPID(mp-1410895)]",True,0.0020562,0.0010281,1.9985348372120874e-05,-1.4336042383333334,,,102.88537190917094,,,
mp-1094199,Mg5Sn,0.0,,,Mg5 Sn1,2.931991465596661,22.6762598814654,,,,,,,4.65082167,0.06271033083333366,-2.0478260466666662,,,-0.020839058333332734,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R32' number=155 point_group='32' symprec=0.1 version='2.0.2',"[MPID(mp-2011901), MPID(mp-1445763), MPID(mp-1094199), MPID(mp-1871519), MPID(mp-2011945)]",True,0.0,0.0,0.0,-7.631523179999999,,,136.0575592887924,,,
mp-1094200,MgSn,0.0,,,Mg3 Sn3,4.828364060523775,24.59238694855553,,,,,,,6.19801291,0.1305137020833329,-2.8148313166666665,,,0.00518961833333383,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1930073), MPID(mp-1390883), MPID(mp-1094200)]",True,0.0005415,0.0001805,3.6698349041430062e-06,-2.8148313166666665,,,147.55432169133317,,,
mp-1094202,MgSn3,0.0,,,Mg1 Sn3,6.073115953350755,26.00506826538626,,,,,,,7.14874459,0.08602048937500051,-3.3914379475,,,0.0233584475000006,,,,False,False,True,False,,2,4,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Imm2' number=44 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1094202), MPID(mp-1408790), MPID(mp-1797385)]",True,0.0001995,0.0001995,1.9178953691263916e-06,-3.3914379475,,,104.02027306154504,,,
mp-1094204,MgSb,0.0,,,Mg3 Sb3,4.825952535089045,25.129405749372307,,,,,,,6.17093057,0.24763440187500185,-2.988877341666665,,,-0.10914171416666463,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-1094204), MPID(mp-1445703), MPID(mp-1778267), MPID(mp-2911696)]",True,0.0,0.0,0.0,-15.00280774,,,150.77643449623383,,,
mp-1094205,Mg5Sn,0.0,,,Mg5 Sn1,2.9048966549079855,22.88776791139047,,,,,,,4.61971372,0.07805667083333345,-2.0324797066666664,,,-0.005492718333332943,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1094205), MPID(mp-1924050), MPID(mp-1395035)]",True,0.001711,0.001711,1.2459348057472606e-05,-2.0324797066666664,,,137.32660746834281,,,
mp-1094206,MgSn2,0.0,,,Mg2 Sn4,5.595378787148984,25.890686090460324,,,,,,,6.30561141,0.08156486583333322,-3.218522431666667,,,-0.01204784500000026,,,,False,,True,False,,2,6,,,,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='2.0.2',"[MPID(mp-1094206), MPID(mp-1404896), MPID(mp-1779847)]",True,,,,-3.218522431666667,,,155.34411654276195,,,
mp-1094208,MgSn,0.0,,,Mg3 Sn3,4.726304332429208,25.123434496201693,,,,,,,6.08413337,0.12519441208333282,-2.8201506066666666,,,-0.00012967166666596105,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-1094208), MPID(mp-1407893), MPID(mp-1789771)]",True,0.0165234,0.0055078,0.00010961479014409239,-2.8201506066666666,,,150.74060697721015,,,
mp-1094210,MgSn,0.0,,,Mg3 Sn3,4.90634138739906,24.201535916326893,,,,,,,6.08597212,0.15326427374999962,-2.792080745,,,0.027940190000000698,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='2.0.2',"[MPID(mp-1094210), MPID(mp-1386690), MPID(mp-2033550), MPID(mp-1780059)]",True,0.0,0.0,0.0,-14.457321210000002,,,145.20921549796137,,,
mp-1094212,MgSn2,0.0,,,Mg2 Sn4,5.57554394637408,25.982791478041616,,,,,,,6.71101842,0.08467542583333332,-3.215411871666667,,,0.0011260366666672184,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-1396228), MPID(mp-1094212), MPID(mp-1788616)]",True,1.03e-05,5.15e-06,6.60693701104996e-08,-3.215411871666667,,,155.8967488682497,,,
mp-1094213,MgSn2,0.0,,,Mg2 Sn4,5.6323146687902,25.72089882300772,,,,,,,6.77151655,0.07754418916666683,-3.2225431083333334,,,-0.006005199999999415,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R32' number=155 point_group='32' symprec=0.1 version='2.0.2',"[MPID(mp-1094213), MPID(mp-1923107), MPID(mp-1408158)]",True,0.0003251,0.00016255,2.1065878648403044e-06,-3.2225431083333334,,,154.32539293804632,,,
mp-1094215,MgSn,0.0,,,Mg3 Sn3,4.957462737744738,23.951969704348688,,,,,,,6.23691001,0.06825629374999931,-2.877088725,,,-0.05706778999999962,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cm' number=8 point_group='m' symprec=0.1 version='2.0.2',"[MPID(mp-2013702), MPID(mp-1780391), MPID(mp-1405164), MPID(mp-1094215), MPID(mp-2014563)]",True,0.0,0.0,0.0,-14.490602520000001,,,143.71181822609213,,,
mp-1094219,MgSn,0.0,,,Mg3 Sn3,4.776297650454522,24.860468504009557,,,,,,,6.08256053,0.10341749208333306,-2.8419275266666664,,,-0.021906591666666014,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P3m1' number=156 point_group='3m' symprec=0.1 version='2.0.2',"[MPID(mp-1094219), MPID(mp-1410228), MPID(mp-1931633)]",True,0.0001717,5.723333333333333e-05,1.1510912057852532e-06,-2.8419275266666664,,,149.16281102405733,,,
mp-1094223,MgSn2,0.0,,,Mg2 Sn4,5.791321110799096,25.014706137630455,,,,,,,6.68091781,0.07632498583333414,-3.223762311666666,,,-0.0072244033333319635,,,,False,False,True,False,,2,6,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62m' number=189 point_group='-6m2' symprec=0.1 version='2.0.2',"[MPID(mp-1866996), MPID(mp-1444162), MPID(mp-2028641), MPID(mp-2033096), MPID(mp-1094223)]",True,1e-07,5e-08,6.662747335494158e-10,-17.809791561666668,,,150.08823682578273,,,
mp-1094224,ZrSn3,0.0,,7.6087,Zr1 Sn3,7.273252764311106,25.533582348630777,,,,,,,7.63696331,0.4440600700000026,-24.131196686249996,,,0.11588912500000248,,,,False,False,True,False,,2,4,0.0,0.0,NM,,,,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='2.0.2',"[MPID(mp-1798055), MPID(mp-1443897), MPID(mp-1742892), MPID(mp-1094224)]",True,8.07e-05,8.07e-05,7.901358972875136e-07,-5.0199420475,,7.649,102.1343293945231,,,
